Capital gains report 2024

Date Sold,Date Acquired,Asset,Amount,Cost (EUR),Proceeds (EUR),Gain / loss,Notes,Wallet Name,Holding period
20/07/2024 14:00,02/06/2024 14:37,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/06/2024 15:38,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/06/2024 16:39,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/06/2024 09:40,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/06/2024 10:41,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/06/2024 11:42,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/06/2024 12:43,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/06/2024 13:44,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/06/2024 14:45,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/06/2024 15:46,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/06/2024 16:47,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/06/2024 09:48,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/06/2024 10:49,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/06/2024 11:50,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/06/2024 12:51,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/06/2024 13:52,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/06/2024 14:53,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/06/2024 15:54,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/06/2024 16:55,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/06/2024 09:56,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/06/2024 10:57,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/06/2024 11:58,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/06/2024 12:59,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/06/2024 13:00,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/06/2024 14:01,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/06/2024 15:02,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/06/2024 16:03,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/06/2024 09:04,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/06/2024 10:05,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/06/2024 11:06,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/06/2024 12:07,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/06/2024 13:08,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/06/2024 14:09,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/06/2024 15:10,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/06/2024 16:11,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/06/2024 09:12,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/06/2024 10:13,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/06/2024 11:14,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/06/2024 12:15,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/06/2024 13:16,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/06/2024 14:17,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/06/2024 15:18,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/06/2024 16:19,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/06/2024 09:20,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/06/2024 10:21,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/06/2024 11:22,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/06/2024 12:23,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/06/2024 13:24,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,20/06/2024 14:25,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,20/06/2024 15:26,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,20/06/2024 16:27,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,21/06/2024 09:28,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,21/06/2024 10:29,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,22/06/2024 11:30,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,22/06/2024 12:31,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,22/06/2024 13:32,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/06/2024 14:33,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/06/2024 15:34,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,23/06/2024 16:35,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,24/06/2024 09:36,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,24/06/2024 10:37,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,24/06/2024 11:38,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,25/06/2024 12:39,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,25/06/2024 13:40,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,26/06/2024 14:41,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,26/06/2024 15:42,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,26/06/2024 16:43,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,27/06/2024 09:44,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,27/06/2024 10:45,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,27/06/2024 11:46,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/07/2024 12:47,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/07/2024 13:48,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/07/2024 14:49,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/07/2024 15:50,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,01/07/2024 16:51,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/07/2024 09:52,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/07/2024 10:53,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,02/07/2024 11:54,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/07/2024 12:55,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/07/2024 13:56,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,03/07/2024 14:57,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/07/2024 15:58,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,04/07/2024 16:59,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/07/2024 09:00,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/07/2024 10:01,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,05/07/2024 11:02,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/07/2024 12:03,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/07/2024 13:04,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,06/07/2024 14:05,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/07/2024 15:06,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/07/2024 16:07,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,07/07/2024 09:08,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/07/2024 10:09,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,08/07/2024 11:10,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/07/2024 12:11,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/07/2024 13:12,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,09/07/2024 14:13,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/07/2024 15:14,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/07/2024 16:15,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,10/07/2024 09:16,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/07/2024 10:17,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/07/2024 11:18,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,11/07/2024 12:19,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/07/2024 13:20,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,12/07/2024 14:21,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/07/2024 15:22,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/07/2024 16:23,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,13/07/2024 09:24,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/07/2024 10:25,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/07/2024 11:26,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,14/07/2024 12:27,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/07/2024 13:28,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,15/07/2024 14:29,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/07/2024 15:30,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/07/2024 16:31,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,16/07/2024 09:32,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/07/2024 10:33,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/07/2024 11:34,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,17/07/2024 12:35,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/07/2024 13:36,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/07/2024 14:37,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,18/07/2024 15:38,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 16:39,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 09:40,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 10:41,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 11:42,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 12:43,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 13:44,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 14:45,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 15:46,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 16:47,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 09:48,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 10:49,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 11:50,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 12:51,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 13:52,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 14:53,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 15:54,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 16:55,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 09:56,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 10:57,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 11:58,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
20/07/2024 14:00,19/07/2024 12:59,ETH,"0,00100000","0,80","0,92","0,12","",Binance,Short term
10/11/2024 16:00,01/01/2023 10:00,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,02/01/2023 11:01,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,03/01/2023 12:02,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,04/01/2023 13:03,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,05/01/2023 14:04,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,07/01/2023 15:05,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,08/01/2023 10:06,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,09/01/2023 11:07,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,10/01/2023 12:08,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,11/01/2023 13:09,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,13/01/2023 14:10,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,14/01/2023 15:11,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,15/01/2023 10:12,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,16/01/2023 11:13,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,17/01/2023 12:14,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,19/01/2023 13:15,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,20/01/2023 14:16,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,21/01/2023 15:17,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,22/01/2023 10:18,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,23/01/2023 11:19,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,25/01/2023 12:20,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,26/01/2023 13:21,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,27/01/2023 14:22,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,28/01/2023 15:23,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,28/01/2023 10:24,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,01/02/2023 11:25,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,02/02/2023 12:26,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,03/02/2023 13:27,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,04/02/2023 14:28,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,05/02/2023 15:29,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,07/02/2023 10:30,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,08/02/2023 11:31,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,09/02/2023 12:32,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,10/02/2023 13:33,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,11/02/2023 14:34,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,13/02/2023 15:35,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,14/02/2023 10:36,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,15/02/2023 11:37,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,16/02/2023 12:38,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,17/02/2023 13:39,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,19/02/2023 14:40,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,20/02/2023 15:41,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,21/02/2023 10:42,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,22/02/2023 11:43,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,23/02/2023 12:44,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,25/02/2023 13:45,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,26/02/2023 14:46,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,27/02/2023 15:47,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,28/02/2023 10:48,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,28/02/2023 11:49,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,01/03/2023 12:50,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,02/03/2023 13:51,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,03/03/2023 14:52,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,04/03/2023 15:53,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,05/03/2023 10:54,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,07/03/2023 11:55,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,08/03/2023 12:56,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,09/03/2023 13:57,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,10/03/2023 14:58,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,11/03/2023 15:59,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,13/03/2023 10:00,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,14/03/2023 11:01,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,15/03/2023 12:02,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,16/03/2023 13:03,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,17/03/2023 14:04,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,19/03/2023 15:05,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,20/03/2023 10:06,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,21/03/2023 11:07,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,22/03/2023 12:08,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,23/03/2023 13:09,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,25/03/2023 14:10,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,26/03/2023 15:11,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,27/03/2023 10:12,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,28/03/2023 11:13,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,28/03/2023 12:14,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,01/04/2023 13:15,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,02/04/2023 14:16,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,03/04/2023 15:17,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,04/04/2023 10:18,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,05/04/2023 11:19,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,07/04/2023 12:20,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,08/04/2023 13:21,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,09/04/2023 14:22,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,10/04/2023 15:23,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,11/04/2023 10:24,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,13/04/2023 11:25,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,14/04/2023 12:26,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,15/04/2023 13:27,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,16/04/2023 14:28,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,17/04/2023 15:29,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,19/04/2023 10:30,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,20/04/2023 11:31,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,21/04/2023 12:32,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,22/04/2023 13:33,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,23/04/2023 14:34,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,25/04/2023 15:35,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,26/04/2023 10:36,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,27/04/2023 11:37,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,28/04/2023 12:38,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,28/04/2023 13:39,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,01/05/2023 14:40,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,02/05/2023 15:41,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,03/05/2023 10:42,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,04/05/2023 11:43,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,05/05/2023 12:44,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,07/05/2023 13:45,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,08/05/2023 14:46,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,09/05/2023 15:47,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,10/05/2023 10:48,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,11/05/2023 11:49,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,13/05/2023 12:50,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
10/11/2024 16:00,14/05/2023 13:51,SOL,"0,02000000","1,00","1,40","0,40","",Kraken,Long term
